mmsi,imo
567060800,9020558
567473000,9244623
567623968,9683594
568910312,9716016
569001304,9229934
570382304,9414034
631724000,8912675
633905864,9597472
636013579,9452672
636015182,9484998
636017003,9597795
636018301,9712670
636018494,9782091
663322056,9721401
869611008,9305702
936091322,4364416
37,9410648
5250008,9572989
93914192,8827090
215010999,9367437
215347000,9839923
218433000,9508407
218819000,9461386
219853998,9847360
224983000,9831220
229996000,9419644
235071275,9410741
236224984,9116230
244304000,8402606
246351000,9454096
249917000,9401099
255806255,9290799
256938000,9305582
257424000,9182954
258703000,9627966
311000384,9738753
311744000,9297527
312406000,9528419
319026700,1010894
352147000,9451642
352559000,9580508
355840053,9282364
356238000,9606170
356362000,9790828
356876003,9230907
369830025,9137650
371719000,8319031
372248000,9087673
372870000,9385805
414715000,9576806
422210100,9569619
426780552,9118381
441317000,9418638
457875768,9342217
476127272,9511870
477065500,9135573
477112700,9768605
477192900,9450583
477486600,9317078
477493700,9486233
477634800,9280847
477786700,9515929
477866200,9492696
477892500,9542491
499831568,9655779
500253395,9153513
525005046,9226487
525008027,8121161
525107004,9223318
535428555,9403396
537867126,9763215
538001791,8753005
538003300,9372731
538005205,9613329
538005578,9591428
538006227,9707027
538006306,9158886
538006335,9418456
538006702,9761528
538006887,9743277
538006922,9732278
538007247,9316062
539544979,9156553
562108464,9557745
563034051,9374325
563043700,9723980
563047128,9262704
563047913,9724697
563048120,9819519
563067136,9699206
563077284,9853682
563080982,9692533
563176693,9176981
563188896,9175846
563282432,8122153
563633680,9794290
564759008,9504712
564865000,9658446
565082584,9708461
565126320,9636735
565255000,9543249
565288000,9702118
565425000,9342700
565614592,9352585
565635003,9779941
565901000,9491434
566171552,9608049
566565520,9448994
566964000,9371983
566995000,9603116
570378783,9354923
631722000,9307138
636012272,9608051
636014514,9296248
636015476,9445227
636016575,9173135
636016696,9442017
636017537,9606326
636018236,9213571
636018305,9731470
636018667,9266889
636018904,9445588
636019238,9466893
636019453,9376751
636083838,9097329
637361032,9504700
667001410,9140322
675389104,9130391
5631128,9727338
5713040,9087128
8253568,9727340
103635324,9551337
206511060,9812822
209995000,9436654
210302000,9295127
210333000,9457830
212393676,9506382
215771000,9292151
229532000,9617521
229926984,9809069
244830430,9710464
247285800,9434890
249401000,9732515
255805762,9815264
256217000,9736107
257288040,9568744
257316000,9289013
259766808,9727338
310690000,9693018
311000748,9827683
311003100,9391593
319071500,9542154
319445000,9178202
351720000,9422146
352327000,9832705
352417000,9497842
354522712,9217981
355233000,9399040
355514000,9118410
356879000,9840972
371197000,9825453
373143000,9468736
373695000,9260378
374155000,9836713
374212000,9362061
405000097,9102332
412476310,9584528
413361000,9127942
417222332,9500089
431151000,9487988
432723352,9625918
441457000,9368924
447069000,9595008
458314041,9686754
466208000,9231573
475088982,9384605
475731616,9294862
477035500,9780615
477312300,9808651
477435600,9336751
525009173,9691450
525018212,9711042
525121001,9799240
525587264,9678654
527217979,9279678
533036700,9555577
533130925,9083354
533150044,9075424
533180090,9082324
533589479,9265574
533914000,9327114
534877439,9812078
538004105,9490313
538004251,9511416
538004888,9565065
538005225,9669938
538007134,9749685
538007464,9612076
539434432,9606869
543739936,9469003
562218560,9387279
562269155,9724582
562270499,9724582
562848656,9330408
563004200,9697428
563026200,9783423
563026446,9568304
563033264,9480875
563034130,9777278
563066508,9809887
563068520,9874428
563075600,9845130
563172130,9158886
563338964,9550125
563352696,9671888
563711016,9511909
564190000,9654751
564209000,9151307
564340656,9548811
564527904,9342592
564779976,9539755
565126816,9113094
565196000,9694581
565304184,9379430
565551020,9820441
565554000,9707352
566012984,9486532
566066043,9501423
566474000,9655377
566492000,9525390
566685000,9647904
566915000,9242326
571436708,9863376
572116220,9685891
572910210,9162526
622001256,9275452
634331158,9692533
636016288,9684225
636017269,9321976
636017487,9714800
636017957,9178276
636018701,9667186
636018878,9116149
636019166,9452646
636019616,9768667
636019628,9602631
5094768,9300544
101444692,9105994
205501008,9425291
210268000,9348857
210911000,9627069
214182680,8100595
235069760,9284374
239757000,9216212
240944048,9382592
241196000,9434395
257593000,9557111
257932000,9602722
273394890,9160994
309599000,9337975
311000504,9231511
312258432,9343297
341224000,9199828
353035000,9002609
354428000,9527271
354762000,9673202
357223000,9195494
357279000,9652480
357682000,9181558
367711140,9448334
371706000,9574080
372636016,9422811
405000255,9351725
412014916,9456513
412421078,9829435
413148000,9312561
413183000,9416654
414778000,9604299
419084700,8121159
431207000,9132741
432721000,9270567
440306000,9297711
441941000,9379923
477133800,9300178
477183200,9735842
477196500,9528665
477202300,9717333
477524100,9704609
477617200,9420564
477739300,9635690
477961600,9486116
503000183,9180748
518972000,9151761
525100444,8740709
525100639,9232400
533056296,9800776
538004244,9218404
538004849,9030979
538005575,9296418
538005821,9712864
542070680,9784300
559279696,9470765
562537200,9312999
563003100,9704116
563009236,9594157
563010740,9508586
563019800,9743825
563033520,7360083
563034920,9784908
563040981,9494888
563069224,9787728
563172429,9332860
563352000,9332456
563518680,9747065
563674000,9674775
563901000,9274020
563923000,9105700
564198000,9358802
564334000,9548811
564477992,9568744
564480408,9790270
564714144,9696242
565099000,9678525
565140000,9742376
565254460,8819976
565307003,9736509
565309018,9088029
565674552,9709362
565811979,9531337
566240000,9345908
566972000,9367827
567531808,9205093
578270080,9467316
635780056,9356294
636015853,9114608
636015884,9530979
636016604,9720847
636017127,9783708
636018805,9231377
636092026,9537630
5250000,9731078
7923568,9382592
198472661,9725160
218400000,9461403
219259000,9447885
226325000,9280615
229120000,9590096
229574000,9587269
229788000,9653185
231074000,9458559
232136000,9288760
235074588,9398682
235877528,9704037
241669000,9810367
249081000,9255799
250321520,9461934
255806114,9248124
256005440,9635066
256631000,9701360
309955000,9318503
311293000,9257058
311585000,9274525
325873000,9115468
351056000,9055448
352467000,9370238
352657000,9602320
353188000,9539353
354764000,9294305
355871000,9445605
356028000,9691319
356473000,9445980
356503000,9558579
357154000,9369162
370137116,9427055
371046000,9673173
371490000,9131230
371909000,9342918
372335000,9700433
374183000,9801419
374810000,9702091
405000210,9227998
412086000,9500950
413451590,9702821
414267000,9747089
422031700,9349679
441954000,9593397
474956296,9782431
477096100,9609500
477099600,9308493
477127100,9379727
477158700,9307217
477168400,9785744
477174700,9525481
477480100,9282106
477506616,9736004
477519800,9684134
477542600,9406386
477592292,9743734
477829500,9392626
477936400,9335874
525009064,9178240
525012035,8982852
525020088,9659309
525119139,9240720
533006100,9275476
533140102,9810599
533170323,9117820
533180021,9651929
533180122,9410193
533957000,9321665
537851321,9170975
538003549,9441180
538005435,9513139
538005831,9696046
538006805,9749324
538007428,9797747
538007465,9799874
538007801,9315836
559603696,7238319
562077696,9501473
562106152,9276688
562335896,9138147
562651080,9721401
562710680,9644823
562756816,9641091
563055493,9790608
563060174,9058244
563067950,9847360
563078300,9848950
563081724,9843522
563141999,9435703
563142000,9778741
563168639,9344801
563339000,9554597
563633800,9363144
564016000,9739226
564019000,9665619
564215033,9624926
564215128,8844191
564370000,9582207
564709630,9319105
564718166,9233222
564778000,9112038
564827192,9358682
564970000,9694476
565524000,9347310
565545944,9470753
565951002,7514177
566657000,9511909
566661932,9711092
566789008,9242481
567219194,9568316
569467272,9086746
574381000,9097410
579519416,9130511
636014250,9410210
636017237,9640994
636090964,9305506
642786968,9801419
666829299,9524994
867625888,9382554
898619120,9427110
972532488,9384071
2065680,9214305
5631040,9813034
205677000,9457543
215175000,9317963
218557921,9253947
227489476,9315678
235113819,8919245
239774000,8812667
239860000,9216456
240056000,9257137
248146000,9473169
248951000,9425552
257067210,9752010
257528000,9653678
269689000,9229879
271040407,9446192
271042018,9461283
294575994,9503328
297419744,9826407
308664014,9004580
309562000,9178056
311000732,9843364
311000782,9128049
311019200,9341689
311021600,9326524
311040700,9441556
311645000,9282041
312107760,9537161
312509000,9310783
325604000,9113094
348527506,9811921
354451000,9259355
355517000,9873333
356140000,9826407
357169000,9594389
357492000,9016935
370312972,9545780
371331000,9460813
371737000,9570113
372038000,9302140
372381000,9385790
373026000,9800049
373260000,9590591
373562000,9619799
373732520,9683685
377274000,9870202
413245000,9313163
414772000,9712060
417039768,9411939
422025100,9051648
431325000,9132818
431398000,9670066
477142700,9750232
477213400,9467263
477237400,9799159
477595200,9563029
477637300,9696876
477685900,9470662
477759700,9535149
477790500,9630420
477985700,9308479
503009000,9045132
511100164,7721225
518100615,9838876
525114037,9268540
525200972,9339789
533170089,9605475
534703380,9066887
538002917,9337705
538003725,9460253
538005619,9474694
538005654,9458822
538006869,9233272
538007565,9151149
538007574,9699866
538007933,9176747
542515072,9637076
562313696,9504190
562421028,9434084
563019704,9536686
563021070,1136765
563029700,9724192
563034180,9315678
563055023,9655042
563057164,9832157
563074500,9064085
563168958,9645786
563419000,9680645
563561928,9632131
563914000,9208368
564205272,8844191
564304104,9525285
565096406,9032252
565180584,9747118
565327000,9752541
565678998,9032252
565727960,8717740
566028592,9347475
566894000,9632777
566982000,9676307
567226000,9279680
570151304,9493030
574004400,9343285
634477766,9520273
636015980,9627899
636016130,9312327
636016186,9367542
636016549,9721396
636018136,9521095
636018210,9214226
636019247,9392107
636019302,9065132
636090893,9253806
639423568,9686649
732947324,9855707
6715768,9183269
209733000,9223320
212621000,9787601
212871000,9256016
218169992,9417775
228067900,9702156
235089334,9112090
241409000,9711535
247298800,9426104
249909000,9515400
253108000,9539872
253234000,9238909
256766000,9723265
257084000,9609988
304707000,9255787
310669000,9634086
311000468,9589164
311000837,9671632
352140000,9230490
352823000,9414967
353371000,9471599
353473000,9229439
355026000,9633032
355525000,9414228
355712000,9066758
355745000,9213454
356714008,9778662
357653997,9683001
367782370,9509970
370290000,9460033
371713000,9527403
371714000,9550383
372301000,9303948
373370000,9430703
374333520,9799680
376205320,9736834
429496744,9814753
441958984,9493030
457826028,9799666
477535400,9608829
477752100,9591478
511100005,8907931
518100648,9516478
525119069,9215086
525200295,8720450
533007112,9404900
533014300,9016519
533130277,9653941
533337112,9210440
537373872,9668843
538003521,9514004
538004602,9536832
538004975,9655042
538006079,9719692
538006897,9739276
538007203,9746712
538007716,9249178
538008232,9297369
540607176,9600360
542261110,8984343
552835767,9741267
562479552,9639373
563001292,8955392
563001300,9659866
563001312,9215218
563022808,9331000
563036649,9815276
563040008,9516442
563047500,9797993
563059288,7829273
563065400,9828235
563071596,9838826
563171047,9609641
563172693,9233272
563296928,8858946
563798007,9681699
564027000,9551442
564056056,9054872
564096928,9245770
564616016,9724582
564750200,9151137
564981432,9358814
565115200,9560364
565275504,9415478
565552000,9707340
566072000,9606869
566117576,9292230
566797029,9724594
566948323,9277151
567255000,7637539
569457388,9527049
570306496,9143219
574003810,9191785
574379000,9306536
613003596,7637527
636011434,9248485
636013373,9387566
636014804,9382970
636017099,9699359
636017143,9744843
636018816,9114581
636018938,9350800
636019198,9716004
636091629,9435258
668397600,9635781
710033180,9547673
715232856,9217981
869246972,9817341
5631158,8898879
6040736,9175614
6520512,9406855
107365167,9414101
209068000,9404455
209456000,9594420
212871032,9819997
219036000,9780457
219172000,9816830
229910000,9664964
235118623,9036454
235825000,9285706
238233000,9318539
240706000,9470923
244014000,9435753
255805572,9619385
259773000,9114232
311000099,9316036
311000410,9141807
311003200,9391581
311395480,7829273
352101000,9117868
352388000,9400394
353461000,9140475
353639000,9558256
354499000,9304411
354658000,9806158
354737000,9749788
355458000,9406489
355581000,9302102
356065000,9109263
356559000,9543952
356673000,9480162
371093000,9495947
371169000,9296963
371349000,9287211
371380000,9767522
371744000,9546980
372146982,9276224
372526000,9374038
372768784,9550216
372828016,9382592
372844000,9509499
372904000,9343314
373558000,9473767
374859000,9708679
375271000,9595759
375429000,8026907
403518001,9459022
412349000,9407861
413219590,9277632
413376120,9349095
431061000,9086746
431390000,9759850
432870000,9558206
432875000,9607021
474191715,9258519
477167100,9595711
477167619,9226140
477217400,9380257
477230500,9830056
477592600,9608386
477641600,9375757
477661600,9420588
477826800,9439591
477913400,9740419
477999900,9347164
504339844,9830484
525003273,9724386
525119014,9228849
526620264,9714329
537082872,9543524
537858376,9809069
538004143,9594913
538004880,9549114
538005223,9609641
538006420,9488803
538007412,9386251
538007678,9258882
538008044,9835068
562281579,9724702
563009030,9386055
563012696,9386079
563024890,9568316
563031700,9251028
563035305,9724697
563037120,9739226
563068900,9786827
563070900,9838242
563541976,9256016
563853000,9726102
563947000,9648099
564045000,9726750
564098376,9257840
564714216,8014667
565242944,9648374
565303016,9223174
565309036,9239848
565700584,9184031
565765970,9782443
565919000,9550644
566065624,9280639
566330000,9319703
566360984,9663829
566441000,9070450
566461675,9724702
566656992,9355915
566880000,9631967
566954000,9631993
567260934,9762106
569116472,7616262
569457865,9230177
574000790,9587697
574413024,9635781
636015581,9271585
636016820,9699311
636019054,9843560
636019387,9814428
636092818,9463669
636092879,9623661
636092883,9286255
636918452,9387138
666294537,9150195
950344968,9176694
103629204,9651864
145283328,9129873
209032000,9252424
215862000,9293002
235070466,9390965
239762000,9206310
241432000,9729166
242542076,9525467
246465000,8806905
248268000,9475674
248896000,9380893
249008000,9279367
249738000,9757022
257916000,9499450
258994000,9734109
271002710,9534145
309734000,9335147
311000472,9705653
311000789,9636448
314467000,9700380
325750000,9239939
351173000,9206023
352536000,9166833
353211000,9445681
353366000,9643611
353780000,9409039
354203000,9250220
355563000,9820908
355748000,9496238
356866000,9511959
357093000,9152246
357839000,9487586
370194000,9475301
370437000,9307267
370645000,9833230
371139000,9614402
371281000,9290854
372316000,9685097
372700000,9880427
373473000,9626912
373641000,9273844
403508001,9335056
422182000,9187667
458167290,9568316
477661200,9565326
477684700,9721487
525010264,9775335
525016027,9755957
525200809,9248710
525252484,9058268
525300061,9348508
528012264,9787728
528359264,9501461
537902176,9447768
538003295,9388821
538004028,9593438
538005024,9397080
538005585,9402794
563020056,9704037
563021054,9072288
563023500,9796951
563027832,9512111
563030850,9703928
563032700,9303534
563034384,9165932
563036040,9539755
563038270,9763605
563055700,9808479
563253230,9827217
563433792,9305702
564708323,9224441
564711338,9315173
565252000,9379064
565574000,9422811
565765985,9253947
565868000,9533347
565946000,9392250
566645032,9511909
567253804,9825063
567286000,9125346
569589088,9613159
570042696,9311309
571047463,9769130
574423000,9536569
634731168,8858946
636013116,9327463
636013470,9360025
636014628,9469649
636015017,9497490
636017764,9588574
636018196,9575149
636018695,9839789
636019304,9372872
636091374,9371969
668300800,9305702
765921576,9779446
766961592,9382542
937277056,9250957
968289184,9382554
6872459,9461489
209721000,9595266
210208160,9537202
229146000,9598787
235059368,8521232
240778000,9408542
240995000,9429297
241273000,9606766
248333000,9508720
248949000,9467809
255805720,9706736
255805781,9397913
271000773,9290359
305265000,9809784
309129000,8007171
309255000,9360879
309891000,9327023
310028000,8913174
311000203,9717632
313780760,9411446
319091700,9374521
319469000,9169940
319677000,9229673
370691000,9214537
370699976,9647904
371964000,9303209
372049000,9343522
372371000,9496173
372543000,9333101
373310000,9650743
374693000,9182461
377289000,9340740
413357430,9401659
440353000,9175731
440744000,9381316
463042101,9278789
477057800,9185853
477100700,9801079
477107800,9406348
477159400,9806976
477369100,9860221
477399300,9384617
477407200,9669627
477427500,9516404
477514500,9583847
477627900,9445538
477810600,9226619
477854600,9718894
525007402,9043744
525009048,9386079
525010041,9568691
525011107,9460306
525100764,9128855
527494264,9710921
533061111,9741267
533130646,9165449
533664782,9568304
538002013,9276171
538006928,8908557
538007462,9790995
538007593,9379129
538008113,9300154
538008409,9407483
538008492,9878345
558058477,9683001
562420928,9065132
562490750,9431915
562490904,9480784
563003920,9436082
563013035,9724702
564059000,9245225
564201008,9355654
564333000,9542116
564426000,9174517
564611000,9289702
565031040,9280603
565058016,9620619
565066214,9635092
565207030,8898879
565394784,9613159
565453200,9139505
565551000,9578488
565554024,9329710
565738000,9648398
565928000,9503720
566592000,9648790
566674859,9371555
566683000,9324318
566685211,9696187
567508998,9762106
568709280,9425057
574000840,9405459
601228300,9238571
620437000,9164201
636011639,9254915
636011913,9270517
636014366,9446403
636015167,9597018
636015588,9519573
636015819,9624237
636017612,9086318
636017710,9536985
636017770,9584607
636019271,9331244
636019454,9499424
636091657,9372872
767017588,9361653
5631122,9710359
7445568,9702118
37358780,9156541
184994568,9708382
212744000,9457828
215008000,9490492
215485000,9433793
218364000,9450442
229557000,9477804
235061675,9363845
235078078,9410791
235113760,9209958
246694400,9082805
247268700,9349617
247291600,9480540
249904000,9515383
255805832,9222285
255806074,9248930
256732000,9721140
259005000,9494060
308329000,9404845
311000261,9666558
311000638,9758296
311009800,9386938
311118000,9001784
319015800,9561265
319015800,9561265
351169016,9677480
353200000,9580314
353430000,9880439
353525000,9584102
353556800,9468815
353763984,9348106
355471000,9446594
355516000,9488657
355912320,1438826
357170000,9177430
357694000,9565560
369970428,9508287
372480000,9345611
373061216,9266229
373129000,9522415
373181000,9892353
403501000,9295270
403507001,9336098
413472660,9660803
415802800,9629299
416033000,9786982
417913708,9762338
432724000,9329863
440046000,9456472
441004000,9123180
477202100,9807035
477230900,9205677
477335500,9620322
477588600,9613161
477684300,9340702
477733500,9527142
477832400,9622629
477982500,9432141
525003103,9371036
525016387,9510539
525019621,6820983
525025006,7619068
525100393,9418640
528258248,9484481
530153568,9587881
532967248,9658252
533180088,9118745
537906476,9244374
538003363,9397353
538005653,9458808
538005842,9708849
538005847,9732345
538006037,9696682
538006202,9419448
538006574,9276248
538007028,9735787
538007834,9227948
538007923,9296597
562191696,9438327
562382048,9551337
562631992,9672973
562762889,8223505
562829640,9289867
563021426,9436408
563022327,9554585
563040384,9305702
563056932,9357963
563060100,9830484
563068570,9874404
563174064,9272814
563180712,9733624
563297000,9690119
563570032,9298662
563780000,9140839
563917996,9750232
564295714,9158886
564298854,9635092
564524000,9238179
564711147,9312872
564719672,9253002
564763200,9542142
564911000,9700237
564934528,9334973
565197000,9475909
565244884,9796975
565265720,9442421
565625109,9430674
567058600,9019975
567061100,9162760
572282220,9087611
574003240,9334480
574087000,9487316
636015743,9315379
636016120,9750892
636016167,8802090
636016559,9488578
636016657,9617430
636018547,9828156
636091028,9262936
636092865,9269271
642122013,9386861
817121824,9537202
968774168,9461415
2178264,8844191
2580000,9611773
5631125,9732321
103886945,9855707
212351000,9305685
212540000,9734147
218845000,9364992
219674000,9682253
226335000,9247053
232012567,9374040
235101302,9320738
240801000,9434565
241440000,9752993
246481000,9243837
258702000,9627954
271042638,9569750
280554520,9382580
308322000,9192179
311000824,9738870
351422496,9754800
356476000,9445021
370272000,9439137
370353000,9464508
371243000,9123154
373009000,9514212
373930000,9240407
374129000,9757967
374887000,9781425
403506000,9295282
403540000,9448700
413459370,9816191
419001284,9017678
419001420,9240847
419901983,8536471
431014000,9487976
432711000,9392315
441800000,9207857
470631000,9794915
471146000,9847906
474994416,9427110
477139300,9817298
477326300,9362229
477622600,8700498
477655200,9448748
477733100,9555606
477817800,9233595
524659592,9389502
524899960,9504217
525010384,9308962
525022304,9704154
525100510,9214862
527297992,9417775
533001030,9320829
533408000,9316268
535429439,9337250
538002206,9301196
538002640,9401491
538005513,9690846
538005829,9701188
538005860,9409479
538006010,9681156
538006101,9308766
538006672,9186950
538007722,9705976
540197176,9739238
548942000,9737101
562378376,9404900
562540268,9213466
562988673,9774056
562989636,9058268
563010400,9757905
563040800,9588689
563042200,9784300
563062568,9513347
563068260,9367449
563069176,9006679
563073600,9814193
563168997,9365520
563169765,9353802
563171384,9445667
563450000,9465980
564039496,9830941
564129712,9382530
564200992,9248708
564296010,9515709
564396000,9321201
564407000,9614543
564452200,9749788
564713336,9332834
565106000,9134232
565351784,9516466
565684000,9385051
565861000,9573658
565926000,9488700
565941192,9087025
566100448,9501461
566422000,9588146
566541036,9572874
566717000,9667784
567556000,9326146
567573000,9005065
567960304,9537161
568805888,9589580
636012624,9296406
636015198,9485904
636015624,9579511
636018497,9538402
636018638,9796547
636090747,9270490
636092375,9462471
637087552,9102289
666848304,9252008
767092592,9382592
6395578,9055565
75474968,9402847
205501002,9316725
219018501,9619919
228079700,9530905
235507628,9165281
240658000,9326811
248565000,9432476
249046000,9192399
253319000,9285665
256638000,9468152
265223856,9637662
265226716,9529542
304803000,9487225
305302000,9433327
305700000,9535618
306416940,9724714
310551000,9321770
310772000,9748899
311000483,9731638
311048900,9435739
311649456,9689809
312693009,9493133
314489000,9370367
342732800,9559640
352688000,9290402
352960000,9446001
353815000,9229520
354433000,9294587
355020800,9043512
357628000,9311361
370229006,9568304
370500000,9686986
373445000,9610638
374417000,9782259
412131000,9596727
412331053,9768306
416370712,9303015
418308552,9047491
441978000,9477749
477006400,9502611
477654600,9693214
508111132,9496317
525007037,8910897
525009047,9036870
525011104,9447768
525119080,9495856
525300911,9253959
533015040,9682112
538003252,9352391
538003255,9367437
538003536,9759305
538005986,9693757
538006358,9705316
538007507,9705988
538007539,9567415
542127464,9510400
562520266,9746762
562745512,9245938
562838640,9790050
563002381,9583720
563006522,9456484
563009160,9430612
563018420,9808376
563029800,9804588
563039600,9466881
563040816,9615030
563042288,9207845
563042604,9820441
563055536,9429338
563071862,9692521
563216648,9675119
563349008,9329136
563781536,9368027
564173360,9519509
564530000,9338785
564589000,9247302
564714791,9178288
564776016,9434242
565207024,7238319
565303000,9046411
565370000,9743617
565370786,9158886
565484000,9582520
565523000,9536686
565679016,9469314
566476779,9724702
566998000,9393319
567100200,9489883
567777608,9196618
568122304,9550864
570406304,9460629
570414520,9135561
574002760,9412957
636015953,9493133
636015988,9496630
636017835,8919049
636018340,9254692
636019135,9125243
636091625,9425461
636091763,9404209
232741,9724594
1970304,9739226
5299196,8819976
200003792,9645736
209241000,9267156
218553000,9197478
219581000,9632064
220379000,9302877
220518000,9277785
229568000,9328560
235068025,9246396
247696675,9724582
248644000,9826122
255805943,9293765
256213000,9674567
297492384,8814122
305860000,9457153
311000388,9734680
312261000,9108116
351780000,9267675
352301000,9460801
352905000,9293882
353618000,9370977
354040000,9644536
354043000,9398137
354283000,9426300
356619000,9338553
365905982,9763605
371136000,9354246
371360000,9426855
371709000,9459151
372168000,9786994
372713000,9313400
373495000,9591973
419000479,9610298
441951000,9593244
477424400,9492725
477653200,9340441
477730900,9728679
477861700,9593622
477866400,9445162
525019548,9133109
525020213,9635315
525370264,9387449
526121800,9501344
528316264,9601211
533000984,9492969
533056600,9570319
533379000,8712829
535782144,9692284
538002584,9166742
538003238,9291418
538003294,9388819
538004578,9500924
538004651,9500936
538004960,9683594
538005766,9700847
538005863,9664782
538005984,9735608
538007072,9502934
538007123,9282780
538007894,9588586
538008298,9760445
540251176,9483475
562285696,9650509
563009792,9158575
563020268,9792797
563023650,9763564
563038008,9461386
563042000,9493042
563058600,9591064
563080600,9828962
563258000,9439735
563458944,9280603
564448000,9515670
564912000,9411082
565153848,9819997
565255508,8819988
565263000,9732113
565662680,9301835
565724296,9450222
565741000,9326433
565791000,9495985
565900968,9400796
566027120,9347475
566252000,9762118
566432000,9366445
566532000,9656876
566711000,9503067
633572329,9724697
636013349,9376361
636016678,9717589
636092654,9230311
6870975,9173135
209251000,9307229
213734560,9504712
218361000,9450399
235050012,9300491
235098885,9604108
241198000,9434400
241622000,9828338
247691437,9683001
255805558,9301471
255806087,9248928
273413550,8705010
305717000,9563706
310588456,9070450
311000375,9706516
311007500,9400980
311363000,9196644
325793000,9055565
352586000,9518206
353825600,9344784
354567000,9034705
355225000,9587996
356872000,9262716
356927000,9140360
357137783,9696149
357242000,9550931
371648000,9303182
372495000,9321299
374290520,9647899
374815000,9741384
403536000,9484730
403573000,9332030
416426951,9592238
431283000,9320831
440814000,9170444
477017400,9129603
477056400,9334923
477265600,9243813
477308700,9494591
477587000,9160803
477765624,7616262
477831900,9410997
477857000,9014078
477963200,9431252
477986700,9394507
518887048,9019327
525018003,7518551
526170288,9343285
526446264,9358814
533417000,9072587
535939616,4902921
538004318,9524463
538004536,9629964
538004784,9599157
538005649,9224348
538006540,9233777
538006611,9733349
538007175,9336608
538007737,9497335
538007955,9223265
538008465,9839052
538008731,9293143
538009349,9666558
538090151,9235995
559739776,9305702
562121152,9567764
563004720,9637662
563021484,9799666
563023912,9714329
563033262,9482665
563035536,9661455
563036700,9749453
563064300,9831830
563079590,9276224
563168565,9176981
563171700,9292228
563744000,9550591
563990000,9797888
564715933,9114505
565357997,9785407
565950976,9365817
565995982,9004580
565999200,9266229
566052000,9504712
566108000,9501461
566237000,9533335
566354000,9402835
566369000,9488023
566536000,9640815
566584000,9474668
566585000,9638018
566907000,9418482
568938480,9572953
569917312,9363120
636011493,9224465
636018013,9488580
636018242,9231262
636018912,9085546
637172240,9759305
736682432,9827994
965144093,9414101
5162818,9131606
5200568,9739551
107308565,9133850
209446000,9316232
215150000,9457012
218016592,9707352
220497000,9321524
238977288,9727675
240556000,9321691
241340000,9424211
247257400,9346885
256588000,9488853
256871000,9618317
304512000,9266310
311000702,9628922
311019100,9295842
311022700,9216494
311064800,9607007
319058700,9691395
330461016,9341445
351486000,9404948
353105000,9726700
353580000,9777802
353729000,9243461
353991000,9142198
356939000,9817523
357252000,9479046
357672000,9282388
357867000,9503237
371584000,9374222
371936000,9477531
373166000,9122057
374432741,9612088
374645032,9750880
375845000,9346495
376307000,9132703
404120248,9202182
412289000,9497062
419745000,9390161
431341000,9423358
431881000,9085649
441994000,9157430
457562024,9680267
477002400,9706396
477035300,9740421
477232100,9846378
477232400,9203928
477234300,9740108
477252104,9352250
477584600,9746188
477874000,9218521
477948700,9715218
522844675,9185516
525005320,9707405
533909000,9296016
536077872,9382530
538001632,9234666
538003755,9440485
538004442,9565742
538004885,9416109
538004924,9423621
538005544,9288473
538005813,9282364
538006198,9472622
538007705,9760433
538008057,9274288
548732952,9363821
562045696,9345908
562659014,9358591
563029838,9289611
563034112,9558323
563055532,9825063
563058200,9812432
563062088,9257125
563180435,8753005
563219000,9512111
563353804,9735036
563480056,9721035
564297000,9149603
564300000,9425057
564389848,9153070
564534008,9007752
565258556,8819976
565302000,9714238
565517956,9386093
565609364,9352066
565635976,9400306
565911884,9254707
565958912,9576911
566000040,9714329
566063400,9601211
566066184,9156577
566116016,9542908
566211000,9618111
566818000,9601912
566940000,9624146
636012690,9292046
636014644,9222302
636015364,9816024
636015447,9553220
636015827,9281891
636015928,9416408
636016674,9536155
636017448,9624469
636017774,9230505
636018694,9839777
636018917,9410648
636019366,9349617
725019006,8642799
730943424,9691345
865159900,9457749
6606568,9578696
6646960,9066423
103701925,9431769
106019787,8999037
106954461,9704049
162089816,9189184
197869391,9178393
212589000,9741293
215215000,9409209
228075700,9722936
235095231,9454436
240520000,9322267
241255000,9593191
244620128,9645554
248616000,9787352
255805873,9718387
257287872,9777383
294543354,9568316
304921000,9487213
305212000,9373333
305939000,9312157
311401560,7829273
311918000,9267924
312693016,9382580
325162960,9659505
350018496,9550864
351343000,9264702
351943000,9385817
353243000,9641780
353379000,9315472
353996000,9174244
354788000,9115030
354803000,9597343
357081000,9675315
370455000,9397896
372779000,9461221
373830000,9626948
374994000,9005053
376293000,9719848
376781076,9302865
403556000,9237773
412029000,9622784
415795056,9629299
417222330,9500077
419759000,9414840
422207500,9357353
477129800,9739965
477237200,9215098
477435800,9633836
477535500,9608817
477748500,9435038
518100563,8220620
525003266,8717257
525008131,9746061
525010288,9215294
525024144,9683609
533130971,9443061
533727072,9532329
537102691,9724582
537972853,9176981
538002656,9253105
538003172,9367449
538005068,9593830
538005088,9654581
538005200,9601003
538005351,9637507
538005781,9727534
538006950,9395226
538007769,9425801
538007903,9365764
538007914,9276743
540055632,9378694
562190696,9438315
562415192,9322073
562754134,9140396
563000001,9774056
563004100,9771614
563022281,9205067
563024910,9568304
563025700,9789946
563040821,9737436
563052300,9357975
563052800,9699206
564363624,9714329
564371000,9554614
564712372,9222302
564978984,9347140
565007000,9116591
565232964,9824863
