mmsi,imo
353371006,7234349
353494000,9236250
354942000,9463293
355024000,9875020
356600000,9559731
356676000,9454292
357186000,9210816
370264974,9289611
371215000,9706736
371647000,9528536
372580000,9598311
412362090,9607978
414740000,9505481
418424012,9773038
447161000,9329710
460903976,9787728
466208054,9779721
474348312,9727687
475094225,9302592
477131300,9748370
477237500,9807047
477401400,9258519
477847700,9187904
477913200,9727211
518943656,9373577
525023246,9694701
525108006,9755634
525119000,9169691
525350264,9597264
526585264,9548811
533000855,9554872
533041500,9546722
533130901,9494888
533784000,9376804
534308856,9499943
537303872,9545900
538003522,9477933
538004051,9562673
538004331,9594626
538004594,9601235
538005103,9610119
538006366,9692325
538006604,9742235
538006709,9692387
538006747,9256767
538006838,9733325
538007720,9573816
538008119,9698977
538008174,9848144
538008244,9288851
538008490,9342839
538008863,9559688
538090153,9244544
538414416,9285627
548932000,9717345
562319696,9658252
562491180,9322889
562522643,9732307
563006109,9414101
563006300,9779599
563025100,9781190
563029972,9732319
563033400,9781073
563087500,9553622
563170134,9458822
563171263,9321562
563501384,9399882
563509680,9708693
563638000,9455131
563796928,9778818
564235565,7106059
564736040,9717371
564943368,9736834
564949032,9438303
565418005,9732321
565492280,9443085
565525000,9220421
565553992,9727675
565623000,9327009
565939976,9395290
566054536,9504700
566179888,9043756
566498000,9721671
567366113,9735593
572312220,8713990
574002000,9337339
636010999,9180748
636013348,9403554
636013852,9378876
636014622,9484912
636016402,9655975
636016901,9588380
636018466,9283241
636018542,9679919
636018934,9516935
636018943,9322293
636019964,9451654
636091595,9348687
636092308,9605645
664430284,9374301
666122296,9058127
99130920,9750880
161568041,9248710
212925000,9192430
219021000,9632117
220596000,9359038
229800000,9686314
233438952,9482859
235082896,9463011
236013793,9551296
240210346,9663099
241088976,9735969
241093000,9455545
241517000,9761360
248303000,9554171
249185000,9497397
249409000,9362530
255806287,9861512
256334000,9278870
257145000,9669873
257917000,9326897
304414000,9131101
309832000,9335123
311438760,9671876
351223000,9238519
351797000,9438389
352529000,9174610
352631000,9345427
352900000,9154000
353368000,9463279
354323000,9138707
354680000,9446506
354864000,9570943
355872000,9609627
356256016,9347449
356458042,9568316
357931000,9180231
360708807,9445007
368027088,9289726
370400016,9256183
370651000,9741401
370653000,9388687
372164000,9874961
372546000,9262895
372627000,9446013
372792000,9379985
373976000,9631785
403516001,9419541
405000141,9118422
412379590,9133410
412471000,9845996
416037000,9784142
428486096,9370666
458676400,9808338
477269300,9795634
477423600,9526875
477434600,9592032
477958300,9355757
478068072,9353993
525003506,8839689
525019986,9631125
525021179,9501423
526348640,9315056
532904112,9683037
533004690,9545869
533130403,9327231
533130622,9431915
535349395,9292058
538005776,9711561
538006074,9708552
538007252,9359818
538007270,9788954
538008784,9302607
548935000,9747235
563000020,9279276
563003300,9728423
563005796,9814753
563015212,9820441
563022823,9670195
563024836,9456513
563024938,9455909
563030128,9668843
563040408,9629366
563068530,9874416
563079592,9373577
563169851,9593426
563169941,9475624
563172882,9708849
563174654,9877793
563319000,9388778
564238262,9157052
564449000,9578696
565152284,9262417
565475984,9364174
565512000,9760861
565748000,9388730
565895340,9414319
566072056,9710921
566338954,9179921
566338978,9158886
566400000,9559406
566405000,9526966
566512000,9624586
566704000,9601302
566751035,9293777
567143849,9248710
568798840,9626247
568982985,9150195
574338000,9370587
577057000,9376139
620836000,9241073
636011436,9248497
636013410,9379301
636014557,9438523
636015567,9590175
636015596,9407328
636016346,9600425
636019872,9224738
667001274,9341512
713553640,9666340
765100592,9429338
215726000,9877171
226557528,9717383
231429528,9343974
235113472,9192351
238008000,9528134
241312000,9475686
241437000,9776547
247273200,9275763
248326000,9452490
249452000,9722766
249824000,9794721
249852000,9708772
256112000,9699892
256187000,9233208
257321000,9289025
306137246,9400186
308986000,9252292
310719000,9690157
311000153,9635456
311000745,9834430
314311000,9425813
349630208,9349033
351837000,9259343
353378000,9354193
353540000,9166821
354029000,9598048
355853000,9775141
356234000,9839296
356748000,9449493
356933000,9157519
357183928,9771913
370476000,9392365
370502000,9349019
373001000,9530333
373500000,9518103
373587000,9605736
403528001,9459034
419797000,9467744
441403184,9515424
444828971,9724702
457111000,8514435
477174500,9567099
477286300,9785782
477314700,9684689
477318800,9799197
477327100,9790660
477444200,9607124
477591600,9815628
477738900,9404871
525300109,9849590
533051000,9331658
538002733,9324849
538002955,9302578
538003306,9166766
538003849,9489077
538005095,9654567
538006069,9702209
538006312,9734642
538007642,9288497
558843696,9515424
562223643,9221073
562526208,9371191
562949484,9835903
563001100,9299939
563002840,9257888
563006000,9388742
563021076,9427067
563030366,9692325
563033016,9006679
563048240,9515424
563056084,9693965
563075090,9708849
563086886,9126417
563088900,9412830
563089400,9368314
563168448,9357781
564614000,9176577
564712180,9299666
564716707,9293765
564838997,9732321
565381284,9675925
565552019,9732307
565771684,9415698
565925624,9139957
565932792,9139957
566120120,9264879
566212000,9460629
566531000,9569229
566554000,9607198
566581000,9503055
566720000,9371191
566736629,9651929
568114240,9300130
574001530,9600009
574002100,9183477
574004160,9311268
635829168,9704893
636012195,9267132
636016200,9332884
636016214,9665554
636017109,9174634
636019819,9853436
664594536,9297864
894397916,9834662
965115880,9511909
209278000,9448827
212403000,9740823
215824000,9500821
219239000,9311036
220503000,9321550
232026648,9189184
241106000,9439072
249632000,9493028
255805685,9714240
259894000,9406726
311044300,9008706
311054500,9586631
311407000,9227194
313097666,9419565
319077560,9572977
319099500,9239848
351442496,9559406
353551000,9196371
355093000,9542178
356876000,9551337
356968000,9012886
369989000,9593127
370122000,9407081
370343000,9448061
370526000,9343390
370567000,9383106
371140000,9574054
372014000,9580003
372750000,9851517
373525803,9724702
413176960,9537238
422031542,9655808
422036300,9405954
432982000,9558220
439642200,9708825
440737000,9597680
441840000,9244386
447131000,9534779
477407800,9289881
477547800,9564815
477593600,9314222
477765900,9484003
518100616,9019327
525009331,9151448
525010318,9737412
525015799,9141089
525024165,9655717
533912968,9417775
538003639,9457402
538004238,9589750
538004359,9622174
538004608,9650509
538005725,9420277
538006081,9719721
538007077,9794068
538007296,9692284
538007782,9760055
562337520,9659268
563019890,1279816
563021072,9434242
563022120,9812121
563027896,7616262
563028104,9539688
563040700,9781085
563067300,9829382
563098800,9880520
563171556,9698628
563174530,9877640
563975112,9539755
564163016,9260445
564193264,9358802
564264148,8844191
564287016,9457024
564354960,9351842
564368976,9334284
564788221,9259886
564851989,9555412
564976012,9770270
565178016,9307437
565661956,9555395
565865000,9366421
566320000,9567764
566474008,9386079
566770000,9663556
566914000,9250165
567262254,9847360
570391240,9662655
571434908,9825025
574004640,9382542
576533000,9427378
634314918,9180578
636013980,9359545
636014462,9565704
636017502,9308845
636017846,9275323
636017880,9516947
636019932,9539274
636092973,9187394
663138112,9545900
665770432,9783497
751915350,9732333
778327296,9752993
219039000,9780471
222251415,9466972
229618000,9294551
241337000,9680243
241439000,9770505
246757000,9573634
248962000,9856622
256106000,9718571
256231000,9322073
256734000,9721138
256744000,9715842
257078488,8911580
257525000,9818541
273449170,7703974
310685456,9659505
313892760,9578488
319155592,9260457
352023000,9561954
354048000,9656400
354828000,9547506
355813000,9720287
356210000,9228253
356721000,9267948
357542000,9202663
367393320,9611670
370579000,9315953
372444000,9367188
372789000,9550216
373079000,9625827
373886000,9146601
374506000,9736420
431493000,9310549
432707000,9391751
441915000,9659957
457507000,9363340
477058500,9406374
477184900,9822994
477225852,8819976
477274400,9467299
477274584,8757324
477333100,9734721
477726600,9420590
477814500,9534987
477878000,9117739
477904400,9279692
477950100,9608805
525015393,9551088
525100985,9527881
525119015,9320142
525121016,9265407
525500437,9889320
527517456,9477593
533131072,9727340
533449768,9317468
534237789,9344978
537925720,9558361
538004434,9461336
538004507,9619529
538005329,9379519
538006543,9732826
538007007,9745902
538007825,9773765
538007950,9515747
538007993,9317420
538008096,9435234
538008316,9845685
538008352,9250191
538864176,9112698
548754000,9354052
548922000,9743215
562465088,9545900
562540316,9715969
563001302,9692533
563009080,9839430
563009650,9458236
563030024,9542116
563034100,9763590
563034900,9784283
563036996,9829772
563040472,9546825
563067868,9338228
563068590,9874375
563078980,9888754
563080100,9792747
563100900,9884954
563107200,9851531
563173306,9330707
563256000,9230218
563280984,9392808
563532000,9123556
564709729,9322968
564714903,9235581
564892000,9561411
565043500,9779020
566392000,9635066
566687000,9647916
566695000,9514286
566788024,9139957
567204144,9456472
567211734,9032252
567367690,9788904
574435000,9536337
633962153,9834430
636012807,9302619
636015522,9406659
636016967,9293155
636017440,9412787
636018145,9498470
636018254,9346366
636019319,9880283
636092526,9330252
636092903,9623817
639455456,9292149
931867777,9501447
988154,9568316
53013141,9767388
151968068,9456513
210364000,9591155
211792000,9292216
215849000,9474709
219316000,9724582
229930000,9708851
232006316,9298313
235113767,9724673
240796000,9484493
247360700,9584592
248585000,9297888
258925000,9047491
264695593,9529542
311000185,9610779
311000251,9689914
311000730,9827396
311679760,9256183
352630000,9446611
352665000,9409120
352808000,9053505
355395000,9882358
355873000,9187435
355979000,9598139
356139992,8923052
356353000,9657026
357364000,9565730
370569000,9330288
371247000,9317119
372240000,9773179
372792664,8717740
413181000,9435600
413192000,9523172
414208000,9681209
416307974,9386055
431263008,9608049
454116620,9323338
476521704,9688453
477049722,9386110
477439600,9760081
477463400,9484508
477598400,9467316
477629900,9848780
477902900,9628908
477942600,9642801
477985800,9156577
518464709,9290359
525010319,9737448
525100896,8735003
525121010,9385051
533004410,9559482
533170514,9446477
538003376,9855642
538003884,9406001
538005780,9719769
538006167,9707015
538007169,9738375
538007273,9385099
562720096,9299757
563009575,9433248
563027980,9832157
563030322,9595450
563037097,9449259
563068632,9543603
563069109,9176981
563082200,9804825
563140640,9307437
563178131,9153513
563442027,9724702
563561000,9087166
563677408,9724582
564034024,9435571
564523000,9503354
564673000,9622552
564709918,9298636
564949036,9339870
564968048,9628790
565152688,9832169
565220728,9806079
565544875,9724702
566133000,9727675
567002000,8417467
567303000,9293234
568910667,9244867
574497000,9466441
634016160,9299757
634474834,9708849
636013612,9442744
636014073,9392810
636015158,9442407
636016074,9629380
636016987,9549372
636017504,9600621
636018237,9305465
636018559,9802126
636018742,9363089
636018894,9322281
664069296,9512123
667001232,9786956
667001826,9802669
967167184,9546679
38160,9409053
5631048,9467744
105963770,9318175
215281000,9845506
219059000,9779771
219227000,9712321
229598000,9628192
229929000,9708875
240654000,9241607
241424000,9709489
247272500,9478030
249139000,7616779
249161000,9307657
249364000,9592848
249661000,9352963
256691000,9403786
257527000,9186209
258703166,9525869
305346000,9311799
305792000,9508433
311000222,9422005
311013300,9435791
312043992,9678666
351109000,9567673
352477984,9288019
353870000,9820439
354237000,9694189
355377000,9227807
355552000,9446441
356010000,9134177
356050000,9565754
359722104,9710921
369465000,9347401
370680960,9559406
370844000,9337145
371961000,9302085
373012000,9476941
374508000,9817913
405000216,9303091
419000184,9410387
431221000,9209518
432420000,9245720
441822000,9105360
475496192,9158575
476634028,9308819
477009000,9221023
477040500,9278571
477201840,9572953
477231300,9439759
477232098,9846378
477427300,9619842
477594600,9865893
477637400,9696888
484910280,9634074
511100350,9158161
525004123,9769788
525125024,9421271
533131024,9135092
538004333,9621778
538004853,9520857
538005645,9730880
538006541,9228655
538006791,9749582
538007485,9347578
538007563,9804461
538008408,9379674
538008729,9487213
538009090,9660621
558831086,9692909
562119696,9524786
562417228,9564396
562760585,9548081
562937200,9300544
563001287,9568184
563008232,9511870
563012048,9825049
563021066,9515709
563024875,9339882
563025451,9724702
563031256,9524140
563036632,9503689
563062780,9817341
563066536,9264439
563070200,9490739
563105400,9861794
563381000,9463499
563385000,9544085
563570000,9549114
563926984,9193276
564122000,9735969
564440000,9238167
564724000,9238466
564774012,9560168
565131360,9368027
565414284,9731937
565597192,9417842
566160000,9330678
566858040,9611955
567237444,9816024
570132248,9727338
572556210,9169770
621819064,9551442
624016000,9617375
636016908,9349552
636018729,9374571
636019706,9347188
636092852,9464584
688194448,9279276
912539488,9443097
106991474,9739551
219018986,9619957
227704608,9724582
229769000,9400112
235106734,9683013
240386000,9302499
241031000,9458690
241209000,9597202
241277000,9541849
241288000,9201061
244129000,9448360
248463724,9820441
249510000,9700251
255805666,9467043
258795000,9669897
259717000,9335020
271042654,9590682
273374620,9235127
294392736,9722651
324770672,8814110
351457000,9162394
354025000,9837573
354124000,9546801
355307000,9490909
355841784,9333228
356577000,9273894
356589000,9574119
356989299,9078751
370314000,9543263
370922000,9597410
371625000,9108219
372634000,9387114
374788000,9810654
376412320,9550395
405000266,9425772
412336784,9308962
413089000,9259745
413177000,9435571
413475280,9478262
419000302,9603881
431375000,9562685
432767000,9482249
440018000,9361471
441024168,9834442
441440000,9481788
474644152,9696084
475775616,9767912
477021100,9641003
477107200,9355551
477184100,9807059
477439700,9767065
477815400,9418315
518100558,9108647
525007028,9151125
525007247,9209001
525021387,9236729
533001070,9062219
533001350,9115573
533004112,9537226
533130463,9714276
533131112,9254915
538004365,9461324
538004903,9583213
538005687,9224324
538006034,9721322
538006155,9703813
538006239,9700225
538006254,9847360
538007721,9545675
538008563,9409041
540069176,9750892
562320064,9142095
563030328,9512111
563032056,9711860
563043900,9790232
563055500,9832157
563069190,9386055
563091984,9675121
563103300,9886495
563170884,9638563
564778044,9799185
564853000,9424613
564855016,9334686
565332768,9754800
565538000,9242481
565792784,9695121
565870000,9364198
566272000,9501473
566410000,9462029
567222764,9711092
572739000,9528275
636012640,9233284
636013382,9376359
636015957,9494888
636016680,9268980
636018060,9298569
636018273,9590852
636018568,9840879
636018762,9788552
636018764,9794850
636018987,9844564
636019635,9263643
636091384,9348455
636092156,9540871
636092271,9484455
667001686,9088768
892797000,9727675
909253528,9325221
4812264,9662667
7918568,9787728
205781000,9336971
210646010,9568316
228353600,9299628
232006603,9103996
235010450,9300403
241058000,9440320
241463000,9645425
246028000,9230115
253533000,9619000
256259232,9245720
257368000,9420057
257464000,9426312
257739000,9271248
259138000,9789166
309369000,9338826
309587000,9107306
311000612,9279393
311000872,9525285
319090700,9724453
351008000,9582972
351037984,8814122
351305000,9109354
351744000,9414929
351746000,9444027
352170000,9708590
353723000,9181998
354451800,9678666
355887000,9568457
355900000,9236846
356015000,9840697
356874000,9728095
370516000,9502817
371185000,9338890
371742000,9442665
373091000,9591959
374437998,9703954
403549000,9323596
405000231,9138862
413381220,9812444
447089000,9595010
457416962,9253959
457608055,9554585
477096300,9708473
477172164,9555395
477178048,9129873
477182900,9628697
477222700,9622617
477524500,9702479
477524600,9126015
477948300,9773301
524502446,9683013
525113010,9259381
525288704,9808730
532936704,9477543
533130645,9104093
533180023,9632442
533180177,9715957
534840872,9511870
535874872,9750892
538004349,9583768
538004811,9633123
538005249,9637088
538005343,9551741
538007305,9745938
538007680,9401075
538007953,9728435
538009108,9388730
542476096,9440667
562642424,9672973
562644824,9706750
563006700,9799666
563009224,9662655
563028448,9724582
563169251,9419890
563170593,9551296
563173572,9308235
563220000,9722314
563685000,9283289
563827000,9197284
563849000,9110937
564693000,9712307
564714069,9640994
565224000,9380609
565233006,9683013
565376280,9747132
565612712,9420227
566137205,9274379
567060800,9020558
567473000,9244623
574000740,9586980
613003720,9441219
634474836,9732319
636013579,9452672
636015182,9484998
636017003,9597795
636018301,9712670
636018494,9782091
636019146,9747314
636091186,9298325
636684452,9675925
760451520,9410753
855880887,1008401
899758584,9442017
5250008,9727338
68241820,9449558
212054000,9277711
215347000,9839923
218433000,9508407
218762080,9327035
218819000,9461386
224983000,9831220
229996000,9419644
233682984,9199701
235097643,9724702
244304000,8402606
248954000,9228021
249917000,9401099
255806255,9290799
256938000,9305582
257424000,9182954
257530000,9249295
257535000,9401790
258703000,9627966
261231288,9611955
305469000,9468085
311744000,9235141
312406000,9528419
351904780,9387944
352147000,9451642
352559000,9580508
353064600,9343974
353533728,9724582
356362000,9790828
370395000,9108271
371719000,8319031
372470000,9415648
374153000,9262754
374489000,9188788
405872700,8819976
413527928,9710921
422210100,9569619
441278000,9186584
441317000,9418638
477112700,9768605
477486600,9317078
477493700,9486233
477786700,9515929
477892500,9542491
525003142,9762106
525008027,8121161
525009027,9172507
525107004,9223318
525200816,9534042
531160257,9778727
533179888,9668843
533682872,9739551
537235368,9736107
537594102,9779721
538003300,9372731
538005578,9591428
538006227,9707027
538006305,9723629
538006306,9158886
538006335,9418456
538006429,9730828
538006702,9761528
538006887,9743277
538006922,9732278
538007527,9582465
538008838,9272204
562429912,9322073
562984680,9863326
563021419,9724702
563040784,9378694
563043700,9723980
563054412,9832157
563060144,9293648
563066148,9434694
563073350,9501423
563102700,9876385
563173347,9566538
563282432,8122153
563508872,9399882
563633680,9794290
563927024,9608051
563989496,9245744
564145000,9766906
564247044,9017056
564710537,9339648
564865000,9658446
565004104,9567673
565033008,9515163
565082584,9708461
565164184,9525376
565288000,9702118
565425000,9342700
565614592,9352585
565977000,9360427
566216120,9235270
566601008,9649067
566964000,9371983
566995000,9603116
568603712,9312901
631722000,9307138
636014514,9296248
636015476,9445227
636016563,9293870
636016575,9173135
636016696,9442017
636017537,9606326
636018236,9213571
636018305,9731470
636018667,9266889
636018904,9445588
636018986,9844552
636019238,9466893
636019453,9376751
636020219,9348663
665514296,9054339
869612192,8858946
887607044,9283019
2071865,9438171
2076336,9637662
4645264,9663544
5270612,9279276
5631128,9727338
209995000,9436654
210333000,9457830
215558000,9461893
215771000,9292151
219486984,9399882
219537000,9146455
229532000,9617521
241350000,9658238
244830430,9710464
247285800,9434890
248208000,9418779
249401000,9732515
256217000,9736107
256987474,9708849
257316000,9289013
311000748,9827683
319071500,9542154
319445000,9178202
349259593,9381328
351720000,9422146
352417000,9497842
354649280,8907694
355233000,9399040
356879000,9840972
373695000,9260378
373739692,9322889
374155000,9836713
374350000,9007386
405000097,9102332
413361000,9127942
422160300,9155808
430096728,9346861
447069000,9595008
466208000,9231573
477035500,9780615
477181100,9738909
477883200,9363637
477993600,9237216
496215516,9796901
519362188,9526887
525009173,9691450
525012080,9539951
525022371,8706155
525100728,9512111
533130925,9083354
533150044,9075424
533180090,9082324
533914000,9327114
538004105,9490313
538004251,9511416
538004888,9565065
538007134,9749685
538007464,9612076
538008774,9297931
538008865,9584889
540758578,9708215
563004200,9697428
563009276,8819976
563011758,9424936
563026200,9783423
563027568,9637662
563029204,9470545
563030632,9662667
563031404,9203930
563033264,9750218
563034130,9777278
563047656,9830472
563068520,9874428
563075600,9845130
563079564,9747338
563172130,9158886
563356313,9766566
563534008,9683415
563711016,9605657
563854336,9537238
564121856,9008419
564190000,9654751
564237397,9108271
564412024,9679268
565196000,9694581
565515000,9640645
565554000,9707352
565750200,9399870
566012984,9604976
566062920,9464259
566386040,9499943
566474000,9655377
566492000,9525390
566685000,9647904
566687536,9654919
566844000,9610999
566915000,9242326
566945992,9464259
567002750,9227223
567203544,9386079
568882304,9730191
572116220,9685891
572295220,9285469
572910210,9162526
574002780,9307865
636016659,9704518
636017269,9321976
636018179,9333424
636018701,9667186
636018878,9116149
636019166,9452646
636019194,9805752
636019628,9602631
636020111,9311476
636092137,9482861
636092544,9739226
650000160,8747214
971152508,8819976
5250668,9843637
97874256,9683609
177800304,8813647
210268000,9348857
210911000,9627069
212279464,9688453
212452000,9713935
236018314,9829722
241013000,9425887
241196000,9434395
249012000,9288863
257593000,9557111
257932000,9602722
259997000,9350290
273415570,8408258
309599000,9337975
353035000,9002609
354428000,9527271
354762000,9673202
357279000,9652480
357682000,9181558
367711140,9448334
368882000,9677545
369813998,9269336
371706000,9574080
373238000,9332212
373481000,9613989
405000255,9351725
412421078,9829435
413148000,9312561
413183000,9416654
431207000,9132741
440306000,9297711
441941000,9379923
477133800,9300178
477524100,9704609
477617200,9420564
477699400,9696852
477739300,9635690
518084292,9017056
518100380,9351361
525100444,8740709
525107014,9141962
533972568,9343211
538002349,9274575
538005575,9296418
538006168,9692296
538006722,9748473
538008701,9743588
540899627,9831804
548439100,9578074
563003100,9704116
563010740,9508586
563019800,9743825
563034786,9189794
563034920,9784908
563037172,4194304
563050236,8819976
563056200,9299848
563062754,9830197
563066856,9299848
563069224,9511870
563239912,9351830
563352000,9332456
563480048,9315953
563901000,9274020
564198000,9358802
564334000,9548811
564477992,9116400
565099000,9678525
565112768,9354545
565140000,9742376
565811979,9674579
565863392,9257723
565891192,9125308
565939999,9304459
566240000,9345908
566832232,9376505
566942936,9178197
566972000,9367827
567023500,9696838
567216968,9376933
568909447,9404209
636016604,9720847
636016707,9718909
636017127,9783708
636017129,9783693
636017314,9277565
636017557,9263253
636018805,9231377
636542392,9398383
942744444,8819976
995869312,9767912
2068764,9388895
2743264,8814122
5250000,9549114
5631114,9515709
105497175,7106059
106891348,9289611
218400000,9461403
219259000,9447885
226325000,9280615
229120000,9590096
229574000,9587269
240906000,9408463
241669000,9810367
255806114,9248124
258692000,9321677
276600024,9589592
305933000,9549592
311288000,9232814
311293000,9257058
311585000,9274525
314479000,9857042
325873000,9115468
341592000,9196644
349091736,8923052
351056000,9055448
352467000,9370238
353188000,9539353
353975000,9651204
354764000,9850214
356028000,9691319
356473000,9445980
370730976,9587881
371008000,9321885
371046000,9673173
371490000,9131230
371909000,9342918
372335000,9700433
373312000,9667758
374183000,9801419
405000210,9227998
413451590,9702821
414267000,9747089
422031700,9349679
441954000,9593397
447574808,9636711
454045080,9558361
470773000,8819029
474449312,9537202
477096100,9609500
477099600,9308493
477127100,9379727
477158700,9307217
477168400,9785744
477174700,9525481
477196900,9539365
477311200,9497268
477480100,9282106
477519800,9684134
477528100,9583017
477542600,9406386
525009064,9178240
525119009,8998772
525119139,9240720
525125051,9305879
525300808,9634074
533005232,8902371
533005744,9300544
533006100,9275476
533140102,9810599
533170323,9117820
533180021,9651929
533180122,9410193
533762568,9308663
533957000,9321665
538005435,9513139
538005831,9696046
538006132,9708239
538006400,9760861
538006805,9749324
538007428,9797747
538007801,9315836
538008560,9621417
538008997,9686558
542062610,9777278
548934000,9724099
562077696,9501473
562484192,9436355
562966680,9540716
563017384,9809784
563037968,9812365
563051864,9656448
563063301,9276676
563067950,9847360
563076736,9427043
563078300,9848950
563105900,9869605
563115991,9438171
563142000,9778741
563157800,9297888
563170438,9303819
563178195,9732307
563322232,9706891
563339000,9554597
563522248,9678965
563560192,9387700
563820984,9515448
563881989,9300972
564016000,9739226
564019000,9665619
564715350,9815939
564778000,9112038
564970000,9694476
565137156,9886495
565332011,9724702
565395504,9404948
566145240,9595204
566520384,9624586
566657000,9511909
566789008,9659505
566858000,9622318
566930120,9443853
567219194,9568316
567281204,9594157
567418948,9386093
567563304,9299848
574001763,9853008
574381000,9097410
634358768,9832169
636014250,9410210
636014423,9390173
636015005,9459539
636015917,9621314
636017237,9640994
667001257,9183348
800441432,9717383
2073122,9158886
2073352,9721401
2077472,9134476
5631040,9261205
6803204,9283019
103278894,9812822
205677000,9457543
215175000,9317963
215765000,9859117
229219000,9644201
232019924,9761437
239860000,9216456
245026000,9865714
257067210,9752010
257142000,9155767
257711000,9191876
308275000,9330599
309562000,9178056
311000732,9843364
311019200,9341689
311024600,9493664
311040700,9441556
311645000,9282041
313193760,9355915
325604000,9113094
351125000,9189952
351251000,9608221
353310414,9568304
354205000,9590838
354451000,9259355
355747000,9385087
356140000,9826407
356588000,9146091
356611000,9271561
357451000,9863170
357492000,9882334
370889000,9149017
372038000,9302140
372381000,9385790
372830000,9606792
373260000,9590591
373337000,9673604
373562000,9619799
373917000,9624263
374102000,9863338
375790320,9547544
431325000,9132818
477213400,9467263
477237400,9799159
477312900,9520924
477595200,9563029
477637300,9696876
477685900,9470662
477759700,9535149
477790500,9630420
477985700,9308479
518100615,7351977
525016611,9153525
525025147,9536820
525114037,9268540
525200972,9339789
525300105,9381328
532059650,9600190
537325148,9338228
538002917,9337705
538003725,9460253
538005619,9474694
538005654,9458822
538006458,9490442
538006869,9233272
538007565,9151149
538007574,9699866
538008002,9747900
539651176,9538854
562421028,9434084
563004712,9275658
563018800,9764037
563029700,9724192
563034180,9315678
563060328,9830472
563071760,9807334
563074500,9064085
563108300,9581332
563397528,8910902
563419000,9680645
563991928,9245744
564925496,7616262
564949033,9635767
565180584,9747118
565512007,9183362
566894000,9632777
566982000,9676307
567226000,9279680
567272144,9537226
568804712,9819844
568909194,9461477
635961350,9625542
636013112,9551442
636014928,9255971
636015980,9627899
636017368,9774472
636018210,9214226
636019447,9306483
636092666,9731717
636092908,9869605
745587156,9803120
756170531,9724582
936908872,9637222
843280,8813659
2076559,9460461
212621000,9787601
228067900,9702156
235089334,9112090
238497288,9326421
241409000,9711535
247298800,9426104
249909000,9515400
249947000,9425148
253234000,9238909
255805584,9304978
256766000,9723265
311000468,9589164
311000837,9671632
311038100,9482304
311807000,9390628
319072700,9757761
352140000,9230490
352823000,9414967
353371000,9471599
355026000,9633032
355525000,9414228
355745000,9213454
367782370,9509970
370080316,9808481
371713000,9527403
371714000,9550383
371816688,9189172
373370000,9430703
417912364,9354272
427968984,8705670
430945984,9528134
457301026,9830197
457661970,9777278
477493744,9744661
477535400,9608829
477539800,9831854
477752100,9591478
511100362,9233234
524982544,9554286
525018437,9371098
525200295,8720450
527742584,9674531
533014300,9016519
536558872,9550644
538003521,9514004
538004602,9536832
538004975,9655042
538005309,9674177
538005413,9681120
538006079,9719692
538006507,9718832
538006897,9739276
538007040,9785718
538007190,9575187
538007203,9746712
538008133,9717228
538008232,9297369
538008783,9264893
538008919,9732319
540448768,9352585
540455376,9703291
542261110,8984343
562251182,9683013
562480280,9647916
563001288,9376933
563001312,9724582
563013410,9227156
563047500,9797993
563060172,9770270
563065400,9828235
563070400,9769855
563087900,9836488
563093696,9552472
563093700,9234587
563108100,9876402
563171047,9609641
563172693,9233272
563443968,9410753
563674908,9427055
563899536,9613020
564027000,9551442
564620008,9787728
564750200,9151137
564838985,9548081
565115200,9560364
565552000,9707340
565612008,9438315
565989192,9377511
566072000,9606869
566480048,9659268
567255000,7637539
572353220,9281724
574001320,9420227
574379000,9306536
626064000,9140451
635043847,9183362
636011434,9248485
636013373,9387566
636017143,9744843
636018938,9350800
636018970,9849318
636019198,9716004
636019930,9227376
636091629,9435258
710033180,9547673
965824850,9708849
970020240,8908557
5631092,9594157
35718696,9511870
85021013,9732321
105722126,9708849
107276786,8819976
204979856,9394349
209068000,9404455
215169000,9487873
215187000,9331012
219036000,9780457
219209000,8702410
229910000,9664964
238233000,9318539
240706000,9470923
248256000,9316804
254364504,9189184
255805572,9619385
259773000,9114232
259805000,9377511
311000099,9316036
311000410,9141807
311000834,9181168
311003200,9391581
311076800,9567697
314486000,9861079
319118824,9055553
319155200,9304083
351029000,9332573
351073000,9262766
351151000,8757324
352101000,9117868
353461000,9140475
353573000,9220419
353639000,9558256
354225000,9723631
354499000,9304411
354658000,9806158
354737000,9749788
355458000,9406489
356065000,9109263
356559000,9543952
356673000,9480162
371380000,9767522
371744000,9546980
371749000,9514016
372526000,9374038
372904000,9343314
373300000,9625970
374859000,9708679
375271000,9595759
375429000,8026907
403518001,9459022
405000105,9144782
412349000,9407861
413099000,9298480
413376120,9349095
431061000,9086746
431390000,9759850
455669881,9328716
476119616,9660396
476545024,9295000
477167100,9595711
477230500,9830056
477591300,9853888
477615700,9847621
477641600,9375757
477661600,9420588
477713400,9723538
477913400,9740419
524780960,9537202
525003273,9724386
525119014,9228849
527389264,9700940
538004143,9594913
538004949,9573103
538005223,9609641
538005739,9702534
538006420,9488803
538007412,9386251
538007678,9258882
538008044,9835068
538008606,9738583
562415176,9564372
563009030,9386055
563012696,9708825
563024837,9371098
563024890,9568316
563041424,9773222
563068652,9339870
563068900,9786827
563070900,9838242
563074808,9672973
563092200,9850666
563172131,9419890
563853000,9726102
564045000,9726750
564707376,9074640
564708487,9256913
564715451,9330070
564742976,9279707
564955712,9525819
565357970,9708849
